quoteID;quotation;speaker;date;numOccurrences
2020-01-25-023853;In the Apple (NASDAQ: AAPL) ecosystem, Apple Music is the number one streaming service,;Eddy Cue;2020-01-25 15:00:00;1
2020-04-10-027939;I've been in church every Sunday, just not physically in a building, but I've been on my little iPad and watched on TV.;None;2020-04-10 14:18:00;1
2020-02-20-059421;Shortly thereafter, Mr. Sharma continued to tag the Apple executive on his Twitter account, which included sexualized and inappropriate photos of Mr. Sharma with reference to the Apple executive,;None;2020-02-20 17:42:44;5
2020-01-29-081878;Technology is more important than humans. My life at Apple was technology was not as important as the humans.;Steve Wozniak;2020-01-29 20:45:11;1
2020-01-07-078103;To create the ultimate killer cheekbones, I applied my Hollywood Contour Wand in Medium/Dark to contour and add definition to Salma's cheeks, temples, jawline and nose and then I added a flush of fresh, glowing colour to Salma's cheeks, I applied her Cheek to Chic in Love Glow to the apples of the cheeks.;Charlotte Tilbury;2020-01-07 00:00:00;1
2020-01-09-096092;Today Marks the 13th Anniversary of When Steve Jobs Unveiled the Original iPhone;Steve Jobs;2020-01-09 21:10:19;1
2020-04-15-030340;iPhone SE features the industry-leading performance of A13 Bionic that enables great battery-life, takes stunning Portrait mode and Smart HDR photos, shoots amazing videos with stereo audio, is great for games and super fast web surfing, and is built with the same industry-leading security features our customers expect. We can't wait to get iPhone SE into customers' hands,;Phil Schiller;2020-04-15 17:14:06;1
2020-01-20-033481;Ireland has been a second home for Apple for forty years and this honour is even more special for us because it recognizes the contributions of our incredible team here who work tirelessly to serve our customers around the country, and around the world. I believe deeply that our most important work together is still ahead of us, and I'm grateful to the people of Ireland for their commitment to openness, to innovation and to the cooperation that will make possible the next generation of world-changing ideas.;Tim Cook;2020-01-20 12:40:37;1
2020-02-13-056403;Its characterization of the iPhone as unnecessary for its own employees is directly at odds with its description of the iPhone as an `integrated and integral' part of the lives of everyone else.;None;2020-02-13 16:01:14;8
2020-01-22-088623;The two largest sources of delay with respect to the Government's ability to produce the contents of Parnas's devices to him -- including an iPhone 11 that he produced (without objection from the Government) to HPSCI on January 12, 2020 -- are directly attributable to Parnas himself,;None;2020-01-22 17:19:00;1
2020-01-16-071379;So stoked to be a part of this power pack... Here it is! The first look of Electric Apples Entertainment's second short film for @largeshortfilms, DEVI (sic).;Neha Dhupia;2020-01-16 14:53:59;1
2020-01-21-010137;But a lot of the time they won't have enough because some of the kids will be non-verbal and even if they aren't, if they have trouble speaking, they'll still use the iPads for communication apps.;Nathaniel Thompson;2020-01-21 10:23:00;2
2020-01-02-046927;some iPhone accessories may present a choking hazard to small children;None;2020-01-02 19:28:37;3
2020-03-25-091123;We've definitely been trying our best to make things fun and not what we call `mushy brain,' when kids watch TV or sit in front of an iPad too long,;None;2020-03-25 21:56:57;1
2020-03-14-031128;The song went viral and everybody in the world know it and they go to Apple Music and Spotify to stream it. Still makin' money.;K Camp;2020-03-14 16:17:37;1
2020-01-16-010263;Blueberries have been second on the Australian Government's China horticultural export market access priority list after apples since October 2017, with an initial application lodged as far back as 2010. However, progress toward negotiating the export protocol has been slow, despite the efforts of the Department of Agriculture and Water Resources.;Peter McPherson;2020-01-16 13:00:00;2
2020-01-14-086687;This situation perfectly illustrates why it is critical that the public be able to get access to digital evidence once it has obtained a court order based on probable cause. We call on Apple on other technology companies to help us find a solution so that we can better protect the lives of American people and prevent future attacks.;William Barr;2020-01-14 00:00:00;2
2020-02-11-052600;It's going to erode the trust that consumers have in independent repair, and it's going to ad a lot of friction to these interactions [ between independent repair shops and consumers ] to the point where consumers will say, `Might as well just go to the Apple Store. ';None;2020-02-11 00:00:00;1
2020-01-07-092819;Will Spotify be here in 40 years? Will Apple be here in 40 years?;None;2020-01-07 23:07:17;1
2020-03-16-004786;Apple and its two wholesalers agreed not to compete and prevent distributors from competing with each other, thereby sterilizing the wholesale market for Apple products,;Isabelle de Silva;2020-03-16 06:34:04;12
2020-01-03-024277;I love the whole Apple CarPlay, because I'm an Apple guy, so when you get in, the phone interfaces perfect into the system,;David Ellefson;2020-01-03 09:00:29;1
2020-02-06-039264;I think Apple doesn't regard Apple TV + as a big profit center,;Simon Murray;2020-02-06 15:36:41;1
2020-01-11-036213;Taken from these residences were TVs, liquor, jewelry, an iPad and an X-box,;Steve Millar;2020-01-11 18:40:00;1
2020-01-28-006693;Apple also is forecasting a stronger Q2 than analysts predicted, but the fact that the coronavirus is spreading in unpredictable ways in China, where Apple has most of its hardware built, could upset this optimistic forecast,;None;2020-01-28 21:37:59;14
2020-02-05-007806;As filter feeders, they will leave the ocean cleaner than they found it. They are also incredibly versatile -- they can be steamed in white wine, beer or even apple juice in less than five minutes.;Ned Bell;2020-02-05 19:00:37;1
2020-02-06-023155;Foxconn (which makes iPhones and iPads) has significant manufacturing in the region, which was enough for Apple to broaden its forecast range,;Bill Ray;2020-02-06 08:55:01;23
2020-01-31-047716;including cloud services, music, payment services, and our App Store search ad business, as well as setting a December quarter record for the App Store and Apple Care.;Tim Cook;2020-01-31 12:31:00;2
2020-02-05-079732;Thank you to Imagine, CBS and Apple TV for the opportunity to have collaborated on this project,;Winston Duke;2020-02-05 16:00:52;5
2020-03-14-027914;That's always how Apple has chosen to meet big challenges. And it's how we'll rise to meet this one, too.;Tim Cook;2020-03-14 18:50:59;2
2020-04-01-060007;Then, as all of our supplies of flour got low, we used alternate flours. I did a corn tortilla with masa, corn flour. I did a flourless chocolate cake with a matcha cheesecake swirl through it. I did empanadas for one of them [ the challenges ], a little apple pie, danishes.;John Flynn;2020-04-01 19:16:56;2
2020-04-15-078360;Why doesn't Apple make a smaller iPhone anymore?;None;2020-04-15 18:33:03;1
2020-02-08-003266;Apple did in fact turn over the shooter's iCloud backups in the Pensacola case, and said it rejected the characterization that it `has not provided substantive assistance.' Behind the scenes, Apple has provided the U.S. Federal Bureau of Investigation with more sweeping help, not related to any specific probe;None;2020-02-08 05:00:00;1
2020-01-14-056668;Now, thanks to the careful nurturing, the apple pips that flew with me into space have grown into fine young trees, which I hope will continue to inspire potential Isaac Newtons.;None;2020-01-14 13:05:12;1
2020-04-10-032774;On one hand, I would trust Apple and Google, especially working together in this sort of consortium, to handle the data more appropriately than a random third party,;Michael Oh;2020-04-10 14:52:00;1
2020-01-02-048537;That is, firms with durable competitive advantages. Warren Buffett refers to these as economic moats -- using imagery from the Middle Ages. Apple is an example of a stock with multiple moats relating to network effects, intangible assets (its brand name), and switching costs.;Robert R. Johnson;2020-01-02 15:09:38;1
2020-01-09-090843;They were found alive in one of the apple trees. I can't even imagine how they managed to do that.;None;2020-01-09 04:19:43;1
2020-01-01-031457;The glass on this iPhone is made by Corning in Kentucky,;Tim Cook;2020-01-01 19:54:23;1
2020-01-21-059316;One of the things that I've noticed being involved with special needs programs through the years is that they use those iPads a lot,;Nathaniel Thompson;2020-01-21 10:23:00;2
